# num_vertices: 51842
# num_edges: 426124
# min_x: -71.6522
# min_y: -122.577
# min_z: -30.2009
# Offset added
# min_x: 0
# min_y: 0
# min_z: 0
# min vertex degree: 6
# max vertex degree: 1246
# Vertices: 51842
# Add offset (x y z) to get original positions: (-71.652210 -122.577140 -30.200880)
# Position (x y z)	Area
3.452100 63.361670 44.176400 	lh.middletemporal
2.848410 64.091540 42.745300 	lh.middletemporal
3.939660 64.814650 45.932940 	lh.middletemporal
2.229410 65.957160 43.350670 	lh.middletemporal
6.914200 69.614260 51.844900 	lh.middletemporal
9.785870 70.712130 51.445720 	lh.middletemporal
9.527000 70.444520 49.856790 	lh.middletemporal
7.996330 65.443190 46.719650 	lh.middletemporal
1.997980 66.780640 45.372900 	lh.middletemporal
2.826290 67.059060 41.814320 	lh.middletemporal
3.931130 66.343440 39.817530 	lh.middletemporal
11.572790 71.307750 50.443600 	lh.middletemporal
11.774070 77.902040 48.224910 	lh.middletemporal
6.443590 65.716460 46.926540 	lh.middletemporal
5.749770 67.014880 47.669000 	lh.middletemporal
4.066220 66.310610 46.972340 	lh.middletemporal
11.928230 71.382550 50.288360 	lh.middletemporal
11.375950 72.640400 51.358110 	lh.middletemporal
6.507440 68.141450 48.108150 	lh.middletemporal
2.985780 67.055950 46.867440 	lh.middletemporal
3.409570 68.730830 48.235220 	lh.middletemporal
1.551300 68.654540 45.029080 	lh.middletemporal
2.708190 68.208870 42.090190 	lh.middletemporal
1.665680 68.981940 43.282840 	lh.middletemporal
2.963160 69.743200 41.095450 	lh.middletemporal
5.247680 69.112070 48.779160 	lh.middletemporal
1.414370 69.998310 46.520010 	lh.middletemporal
1.920660 70.516270 42.287750 	lh.middletemporal
5.644810 70.365940 49.525190 	lh.middletemporal
2.284840 69.798210 48.231610 	lh.middletemporal
2.717050 71.300160 49.377800 	lh.middletemporal
1.119930 71.514540 46.220290 	lh.middletemporal
9.972030 72.155420 50.538000 	lh.middletemporal
11.250750 84.319580 42.860490 	lh.superiortemporal
4.006430 70.853130 40.336540 	lh.middletemporal
1.630010 71.615950 42.629180 	lh.middletemporal
7.981570 72.293240 50.719250 	lh.middletemporal
4.238910 71.486660 50.127550 	lh.middletemporal
4.806200 72.918530 50.737460 	lh.middletemporal
1.870190 72.467570 49.250390 	lh.middletemporal
1.143540 72.481850 47.804480 	lh.middletemporal
1.106730 71.932720 44.370920 	lh.middletemporal
14.219780 82.032220 42.517260 	lh.middletemporal
12.699370 79.303740 47.004130 	lh.superiortemporal
11.588090 81.727110 43.799940 	lh.superiortemporal
12.236190 82.615440 42.884150 	lh.superiortemporal
2.099160 72.964360 42.070490 	lh.middletemporal
2.212190 73.810720 49.786570 	lh.middletemporal
11.451710 74.069300 51.853420 	lh.middletemporal
6.617520 73.210490 51.111830 	lh.middletemporal
1.035670 73.760120 47.403170 	lh.middletemporal
1.021500 73.308450 44.367440 	lh.middletemporal
10.178590 75.259460 51.246890 	lh.middletemporal
8.493390 75.509100 50.924550 	lh.middletemporal
5.545830 75.767790 50.697150 	lh.middletemporal
3.626350 74.075180 50.523880 	lh.middletemporal
3.987070 75.383700 50.491980 	lh.middletemporal
1.510100 74.595930 48.683640 	lh.middletemporal
1.592460 73.941750 43.191970 	lh.middletemporal
0.926830 74.167450 45.815500 	lh.middletemporal
1.868020 75.236670 43.458580 	lh.middletemporal
20.102570 93.559650 58.544080 	lh.transversetemporal
21.004970 94.297310 57.786050 	lh.transversetemporal
15.619330 78.122650 47.881780 	lh.middletemporal
11.050790 77.438690 49.542800 	lh.superiortemporal
3.176000 76.562040 49.743690 	lh.middletemporal
1.523490 75.951750 48.201890 	lh.middletemporal
9.421360 77.706280 49.293070 	lh.middletemporal
9.314180 78.745910 48.366370 	lh.superiortemporal
9.009500 79.775310 47.085790 	lh.superiortemporal
1.066680 75.776550 46.301160 	lh.middletemporal
11.571500 80.018940 45.970760 	lh.superiortemporal
12.449790 80.760300 44.587440 	lh.superiortemporal
26.063440 88.191800 48.351730 	lh.superiortemporal
12.308970 78.657870 48.260850 	lh.superiortemporal
15.125090 79.062140 45.765180 	lh.superiortemporal
13.588540 80.453350 44.232080 	lh.superiortemporal
14.487300 81.457340 42.811200 	lh.superiortemporal
11.149390 85.504480 53.179230 	lh.superiortemporal
4.215330 77.719640 49.434660 	lh.middletemporal
2.229530 76.876890 48.815480 	lh.middletemporal
2.340730 78.430260 47.826620 	lh.middletemporal
1.017730 76.545080 45.670820 	lh.middletemporal
1.271610 76.140680 44.346680 	lh.middletemporal
1.188200 78.354370 45.698230 	lh.middletemporal
1.131000 77.387290 43.975540 	lh.middletemporal
10.578260 88.866630 52.076140 	lh.superiortemporal
10.647030 88.950410 52.009590 	lh.superiortemporal
25.513570 89.504560 49.984130 	lh.superiortemporal
12.375500 79.752780 44.328740 	lh.middletemporal
4.549940 72.683150 37.434190 	lh.middletemporal
1.663530 73.848330 34.975350 	lh.middletemporal
1.238300 74.558640 32.620820 	lh.middletemporal
0.728510 77.287580 30.778750 	lh.middletemporal
3.863820 79.345490 47.739260 	lh.middletemporal
4.165030 80.706610 46.401590 	lh.middletemporal
1.797180 79.205190 46.277210 	lh.middletemporal
2.689140 80.654360 45.410310 	lh.middletemporal
0.923270 78.653600 44.221140 	lh.middletemporal
8.151330 91.492670 43.509660 	lh.middletemporal
13.800780 79.423630 45.887320 	lh.superiortemporal
9.013100 82.468160 44.200790 	lh.superiortemporal
9.447430 91.156860 43.283520 	lh.superiortemporal
1.299790 77.154710 42.495200 	lh.middletemporal
2.197100 75.806590 40.078090 	lh.middletemporal
0.774940 81.000790 29.226310 	lh.middletemporal
1.993740 82.657190 27.543750 	lh.middletemporal
1.094250 87.336440 32.509910 	lh.middletemporal
1.588730 87.122050 30.841220 	lh.middletemporal
2.336880 88.407190 29.924640 	lh.middletemporal
15.994890 90.054870 25.379230 	lh.middletemporal
13.494390 98.723760 36.248240 	lh.superiortemporal
16.764590 96.398020 36.884200 	lh.superiortemporal
0.852320 78.017770 41.547610 	lh.middletemporal
1.188090 79.725690 42.952220 	lh.middletemporal
8.415670 81.794830 44.519430 	lh.middletemporal
11.202530 82.231710 43.243990 	lh.superiortemporal
12.633820 81.321350 43.503730 	lh.superiortemporal
1.405770 76.774390 39.396520 	lh.middletemporal
1.206590 76.301450 37.692700 	lh.middletemporal
1.071430 77.945280 40.077540 	lh.middletemporal
0.749000 77.055340 37.083700 	lh.middletemporal
0.790900 77.204050 35.561510 	lh.middletemporal
1.043510 78.711870 38.175610 	lh.middletemporal
1.070260 78.781960 35.635330 	lh.middletemporal
0.690060 77.890480 32.446130 	lh.middletemporal
5.450780 81.445850 45.746080 	lh.middletemporal
2.707650 81.283970 44.036930 	lh.middletemporal
5.224730 82.449140 43.861830 	lh.middletemporal
8.325100 82.976700 43.485430 	lh.middletemporal
3.832760 87.470020 43.632550 	lh.middletemporal
2.301240 79.412390 55.586370 	lh.superiortemporal
8.569860 85.267040 43.475390 	lh.superiortemporal
6.742010 83.265430 42.974090 	lh.middletemporal
10.416450 83.374220 42.574260 	lh.middletemporal
0.948350 79.322450 41.759710 	lh.middletemporal
1.166760 79.129960 39.465620 	lh.middletemporal
1.312110 79.904610 40.371150 	lh.middletemporal
1.173010 79.286840 37.240170 	lh.middletemporal
0.561780 85.614960 39.585390 	lh.middletemporal
0.230360 85.860680 38.171060 	lh.middletemporal
0.183460 87.666110 35.873190 	lh.middletemporal
2.029090 80.712740 37.488610 	lh.middletemporal
2.502350 81.353780 38.921380 	lh.middletemporal
1.490140 81.027440 35.846890 	lh.middletemporal
0.945910 79.936390 34.689360 	lh.middletemporal
9.164980 77.075950 30.449800 	lh.middletemporal
0.428310 79.784050 33.338400 	lh.middletemporal
0.701650 78.586790 30.061610 	lh.middletemporal
10.639690 78.411750 48.778850 	lh.superiortemporal
3.957500 82.340590 43.143970 	lh.middletemporal
1.915210 80.836180 42.861860 	lh.middletemporal
6.930600 83.529860 40.492300 	lh.middletemporal
3.623520 82.334120 41.560030 	lh.middletemporal
2.426000 81.416990 41.489890 	lh.middletemporal
0.641390 89.067770 34.729410 	lh.middletemporal
4.324810 82.632100 40.193730 	lh.middletemporal
2.061570 80.887590 40.191580 	lh.middletemporal
5.686950 82.972060 39.312750 	lh.middletemporal
3.569110 82.180060 38.853400 	lh.middletemporal
2.120590 85.489560 41.941570 	lh.middletemporal
1.059880 86.545900 40.863800 	lh.middletemporal
7.329460 83.841540 40.721790 	lh.middletemporal
2.535690 88.342400 42.874670 	lh.middletemporal
1.321140 88.748670 33.016620 	lh.middletemporal
2.239590 85.397960 48.682310 	lh.superiortemporal
3.202400 84.994970 46.873100 	lh.superiortemporal
3.093010 87.598120 46.660420 	lh.superiortemporal
3.464770 82.645120 38.908900 	lh.middletemporal
10.285350 78.089690 30.929980 	lh.middletemporal
8.880900 79.616440 29.355130 	lh.middletemporal
6.103390 79.325950 27.323120 	lh.middletemporal
1.452630 78.413220 28.540240 	lh.middletemporal
0.301320 80.311940 30.516420 	lh.middletemporal
0.067470 80.906290 32.125840 	lh.middletemporal
17.002680 79.185120 43.723740 	lh.superiortemporal
26.850550 86.865650 48.088270 	lh.superiortemporal
9.190850 80.863830 28.744750 	lh.middletemporal
4.912880 82.031130 26.139950 	lh.middletemporal
0.245200 83.049860 32.047440 	lh.middletemporal
1.105730 82.748230 28.902130 	lh.middletemporal
4.384330 83.214050 26.178300 	lh.middletemporal
6.086850 83.283750 39.543380 	lh.middletemporal
1.225840 87.952400 41.116570 	lh.middletemporal
0.120310 87.650580 37.435130 	lh.middletemporal
8.856780 89.686310 43.459420 	lh.middletemporal
2.536820 89.878400 30.309180 	lh.middletemporal
16.413900 95.872230 33.147190 	lh.middletemporal
14.024400 97.072330 33.448900 	lh.middletemporal
1.963130 84.309960 49.770190 	lh.superiortemporal
1.915850 86.938710 49.638350 	lh.superiortemporal
4.315950 96.792480 46.302980 	lh.superiortemporal
14.984620 99.077190 39.509180 	lh.superiortemporal
13.715300 99.314550 37.316370 	lh.superiortemporal
10.287830 99.453390 47.705040 	lh.superiortemporal
13.502450 100.088380 40.235200 	lh.superiortemporal
11.825330 99.214160 35.881320 	lh.superiortemporal
9.675510 100.454220 36.832610 	lh.superiortemporal
17.357930 97.069740 32.067100 	lh.superiortemporal
17.068320 97.842540 38.356790 	lh.superiortemporal
16.533000 99.124430 38.714530 	lh.superiortemporal
15.471420 99.154910 37.270190 	lh.superiortemporal
14.768550 99.098540 33.763390 	lh.superiortemporal
13.468410 100.351610 36.831750 	lh.superiortemporal
15.419300 100.643980 41.644680 	lh.superiortemporal
15.604710 100.557550 40.232970 	lh.superiortemporal
12.134160 101.343800 39.239820 	lh.superiortemporal
10.810270 101.773990 39.112690 	lh.superiortemporal
8.879090 104.801450 40.537310 	lh.superiortemporal
9.304030 103.501850 39.927510 	lh.superiortemporal
9.903680 102.784530 38.245190 	lh.superiortemporal
9.548490 104.144730 36.266690 	lh.superiortemporal
9.356780 105.992190 38.985780 	lh.superiortemporal
9.714160 105.684070 37.340020 	lh.superiortemporal
23.135050 108.080980 35.028470 	lh.superiortemporal
24.095100 111.264230 36.228150 	lh.superiortemporal
24.105800 112.879110 36.623920 	lh.superiortemporal
25.164830 114.518180 36.298590 	lh.superiortemporal
17.452180 118.064400 29.708320 	lh.superiortemporal
1.174980 81.891300 36.139770 	lh.middletemporal
0.129170 82.629240 35.159720 	lh.middletemporal
1.403110 82.813290 37.807930 	lh.middletemporal
0.810890 84.202960 30.114970 	lh.middletemporal
7.033750 94.070010 35.544600 	lh.middletemporal
2.758470 83.556020 27.009870 	lh.middletemporal
5.138190 84.577660 25.809980 	lh.middletemporal
2.962020 85.452690 27.097320 	lh.middletemporal
0.082060 84.237750 36.005610 	lh.middletemporal
0.103420 83.757720 33.438580 	lh.middletemporal
0.375570 84.150310 37.458290 	lh.middletemporal
0.000000 85.963650 35.156440 	lh.middletemporal
5.851510 94.827790 35.103990 	lh.middletemporal
0.229990 85.954180 33.507060 	lh.middletemporal
1.356590 85.883440 29.689310 	lh.middletemporal
6.239000 85.476550 25.177590 	lh.middletemporal
7.670230 99.829070 27.953120 	lh.middletemporal
4.054340 85.532670 42.558550 	lh.middletemporal
5.315030 84.540660 41.775910 	lh.middletemporal
4.676510 86.306100 43.122340 	lh.middletemporal
2.288120 84.349420 41.107690 	lh.middletemporal
9.023540 86.312200 42.992570 	lh.middletemporal
7.039210 84.485470 41.821330 	lh.middletemporal
7.698620 85.868060 42.852650 	lh.middletemporal
3.989690 83.848640 41.010840 	lh.middletemporal
4.471260 83.234540 39.876740 	lh.middletemporal
1.392120 84.146820 40.068010 	lh.middletemporal
2.087190 83.055530 39.003320 	lh.middletemporal
9.880570 102.953460 36.755010 	lh.superiortemporal
5.211620 95.660780 35.878610 	lh.middletemporal
2.339570 86.392720 28.047310 	lh.middletemporal
6.595550 86.696700 43.371570 	lh.middletemporal
5.751800 87.860620 43.881660 	lh.middletemporal
0.453060 89.202110 38.107680 	lh.middletemporal
16.229520 97.346930 32.107960 	lh.middletemporal
3.355910 90.444210 42.929700 	lh.middletemporal
0.784190 89.259520 39.688420 	lh.middletemporal
9.268400 88.268100 43.407780 	lh.middletemporal
2.015570 90.005500 31.732480 	lh.middletemporal
3.449740 92.551360 30.344970 	lh.middletemporal
2.705950 88.121590 28.258590 	lh.middletemporal
9.304760 88.202270 43.580520 	lh.middletemporal
7.974110 89.960690 43.787390 	lh.middletemporal
1.222970 82.617950 53.664670 	lh.superiortemporal
2.477610 82.529450 49.192480 	lh.superiortemporal
1.456710 85.165130 52.274600 	lh.superiortemporal
8.453020 86.626950 43.672680 	lh.superiortemporal
5.344970 94.461750 43.482940 	lh.superiortemporal
6.217840 89.569970 43.833680 	lh.middletemporal
1.491790 90.793590 39.887770 	lh.middletemporal
1.479790 91.588870 38.221270 	lh.middletemporal
2.751570 91.589410 41.371600 	lh.middletemporal
2.373180 92.401940 37.766620 	lh.middletemporal
2.980620 93.163330 36.428870 	lh.middletemporal
2.998940 93.601560 38.661870 	lh.middletemporal
0.826860 90.586870 37.324850 	lh.middletemporal
2.391180 93.116840 35.526250 	lh.middletemporal
3.606380 94.363040 37.322990 	lh.middletemporal
0.952050 90.438100 35.509640 	lh.middletemporal
1.422490 91.650670 34.738590 	lh.middletemporal
3.124240 93.809540 33.917300 	lh.middletemporal
6.056800 93.859940 35.666770 	lh.middletemporal
5.911690 94.355900 35.532530 	lh.middletemporal
12.660170 98.308530 33.754700 	lh.middletemporal
9.033280 100.489440 25.241270 	lh.middletemporal
10.770670 84.011870 56.982550 	lh.superiortemporal
2.011440 81.507630 50.871610 	lh.superiortemporal
7.103240 80.292160 47.035170 	lh.superiortemporal
11.099880 85.133620 54.378750 	lh.superiortemporal
10.066710 86.237040 55.231420 	lh.superiortemporal
6.591470 89.702800 44.244710 	lh.superiortemporal
7.974910 90.268410 43.515150 	lh.superiortemporal
17.151590 95.960840 37.856070 	lh.superiortemporal
16.222150 96.840650 37.156840 	lh.superiortemporal
4.535560 96.272790 43.946690 	lh.superiortemporal
18.143910 95.411030 38.730020 	lh.superiortemporal
1.672540 91.834680 33.326150 	lh.middletemporal
1.905010 91.362400 31.948190 	lh.middletemporal
2.433050 93.081700 32.862690 	lh.middletemporal
15.504810 113.609830 21.737260 	lh.middletemporal
14.286580 112.743590 21.915650 	lh.middletemporal
10.899650 101.776880 35.823040 	lh.superiortemporal
12.197570 111.721380 30.988630 	lh.superiortemporal
2.664470 92.609410 31.483590 	lh.middletemporal
13.168090 99.577420 18.837570 	lh.middletemporal
24.670100 104.508330 36.271610 	lh.superiortemporal
25.705500 105.346370 33.010910 	lh.superiortemporal
18.363050 103.372980 28.352380 	lh.superiortemporal
16.812870 103.726590 29.062890 	lh.superiortemporal
16.767320 105.062630 28.580850 	lh.superiortemporal
18.915120 104.888640 27.626780 	lh.superiortemporal
25.263160 107.073380 33.607290 	lh.superiortemporal
16.784420 107.212220 27.608880 	lh.superiortemporal
27.759890 109.571990 32.743900 	lh.superiortemporal
1.366460 81.670900 52.755790 	lh.superiortemporal
1.256310 84.327940 53.758200 	lh.superiortemporal
9.630030 86.972720 54.714600 	lh.superiortemporal
10.115180 86.607910 54.031880 	lh.superiortemporal
8.189540 91.735630 43.410050 	lh.superiortemporal
17.722690 97.647380 31.402890 	lh.middletemporal
10.435420 102.954090 25.320520 	lh.middletemporal
10.764270 103.497800 24.724880 	lh.middletemporal
10.574400 103.001970 22.855660 	lh.middletemporal
17.340150 100.580990 29.765960 	lh.superiortemporal
17.563790 99.694550 30.086330 	lh.superiortemporal
5.005070 97.801510 30.897940 	lh.middletemporal
6.845230 98.330560 27.220910 	lh.middletemporal
6.060030 98.225260 28.278060 	lh.middletemporal
4.520230 94.895270 33.839650 	lh.middletemporal
3.815900 93.539240 30.080990 	lh.middletemporal
9.449900 100.820910 33.251300 	lh.middletemporal
8.240600 101.264600 32.098880 	lh.middletemporal
9.955510 102.285550 30.455110 	lh.middletemporal
11.067260 91.305540 24.675570 	lh.middletemporal
11.500200 92.565480 23.339610 	lh.middletemporal
16.053090 96.838130 35.373340 	lh.superiortemporal
9.584140 101.627780 24.766390 	lh.middletemporal
19.423170 105.538910 26.397970 	lh.middletemporal
10.990570 104.272610 22.449970 	lh.middletemporal
16.101910 114.400060 20.685400 	lh.middletemporal
9.384290 95.834280 34.852380 	lh.superiortemporal
16.046720 99.789290 31.145300 	lh.superiortemporal
12.680960 95.293620 34.392000 	lh.middletemporal
9.967960 106.138890 34.958710 	lh.superiortemporal
7.682900 95.661860 34.827360 	lh.middletemporal
11.136700 96.281210 34.462000 	lh.middletemporal
7.624430 97.121290 34.418970 	lh.middletemporal
3.687080 95.007230 30.743230 	lh.middletemporal
9.438600 97.661650 23.571730 	lh.middletemporal
17.204180 90.651240 24.428150 	lh.middletemporal
11.676820 99.948550 19.875180 	lh.middletemporal
5.416090 93.707130 42.790830 	lh.middletemporal
4.321330 94.512990 41.989030 	lh.middletemporal
5.117980 91.281200 43.639580 	lh.middletemporal
3.419910 93.231810 41.279480 	lh.middletemporal
3.839940 95.322640 40.729150 	lh.middletemporal
2.937480 94.042020 40.020030 	lh.middletemporal
5.667310 98.099390 36.531150 	lh.superiortemporal
3.919190 95.738870 37.251610 	lh.middletemporal
6.257470 96.678200 35.744220 	lh.superiortemporal
13.305740 98.316110 47.835800 	lh.superiortemporal
16.209130 95.881290 34.340570 	lh.superiortemporal
4.485500 95.577360 32.307530 	lh.middletemporal
13.992230 95.735580 34.014760 	lh.middletemporal
14.102950 91.376710 23.481250 	lh.middletemporal
8.917380 94.459620 24.572490 	lh.middletemporal
4.802360 95.684550 28.531580 	lh.middletemporal
15.995970 91.278140 23.313180 	lh.middletemporal
4.143460 96.721540 40.006480 	lh.superiortemporal
3.960760 97.074110 38.460010 	lh.superiortemporal
8.968610 97.976360 35.142890 	lh.middletemporal
7.889750 96.530710 34.979370 	lh.superiortemporal
10.463150 97.280060 35.017020 	lh.superiortemporal
8.444600 99.218330 35.753240 	lh.superiortemporal
6.258840 97.599480 33.592860 	lh.middletemporal
9.209850 98.272110 34.462050 	lh.superiortemporal
5.159470 97.108160 32.458170 	lh.middletemporal
11.082680 97.959500 34.390560 	lh.middletemporal
4.346920 96.453830 30.029020 	lh.middletemporal
10.911910 102.226690 31.591160 	lh.middletemporal
8.993180 99.233610 26.173910 	lh.middletemporal
5.627430 96.485490 27.687770 	lh.middletemporal
7.212780 96.741830 26.310080 	lh.middletemporal
